Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
0.9779448621553885,1,0.5435753600506444,0.0,0.5,0.26262626262626265,523.0,7.0,134.0,37.0,14.0,7.0,0.42105263157894735,0.7272727272727273,0.2,0.7692307692307693,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9774436090225563,4,0.5950727135245396,0.0,0.5,0.08080808080808081,546.0,0.0,48.0,0.0,6.0,6.0,0.10526315789473684,0.6363636363636364,0.30000000000000004,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
0.9759398496240601,1,0.6213269558795083,0.0,0.0,0.29292929292929293,398.0,40.0,367.0,119.0,4.0,30.0,0.10526315789473684,0.6363636363636364,0.4,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9874686716791979,1,0.22615049149770516,0.5,0.0,0.7575757575757577,1.0,3.0,6.0,3.0,6.0,15.0,0.10526315789473684,0.09090909090909091,0.1,0.15384615384615385,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0,1,0,0,0,0
0.9854636591478696,1,0.2855258761671971,0.5,0.5,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.09090909090909091,0.0,0.15384615384615385,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9914786967418546,2,0.7754409411433696,0.0,0.5,0.19191919191919193,688.0,14.0,309.0,10.0,24.0,38.0,0.10526315789473684,1.0,1.0,0.7692307692307693,0.38461538461538464,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0,0,0,0,1,0,0,0
0.9809523809523809,1,0.6075228163961524,0.0,0.5,0.04040404040404041,247.0,49.0,159.0,7.0,4.0,109.0,0.10526315789473684,0.4545454545454546,0.2,0.7692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9869674185463658,1,0.6581497177624984,0.5,1.0,0.9090909090909092,856.0,59.0,487.0,58.0,29.0,73.0,0.5263157894736842,0.18181818181818182,0.5,0.38461538461538464,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9789473684210526,3,0.5890147185538185,0.0,0.0,0.010101010101010102,496.0,36.0,460.0,3.5,60.0,12.0,0.3157894736842105,0.36363636363636365,0.8,0.46153846153846156,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.981453634085213,1,0.5717815253134506,0.0,0.5,0.29292929292929293,258.0,8.5,291.0,84.0,37.0,86.0,0.42105263157894735,0.9090909090909092,0.30000000000000004,1.0,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9894736842105263,4,0.533094764977931,0.5,0.5,0.888888888888889,565.0,6.0,65.0,0.0,6.0,19.0,0.5263157894736842,0.8181818181818182,0.2,0.6153846153846154,0.5384615384615385,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9779448621553885,1,0.24910756677862378,0.0,0.0,0.5858585858585859,14.0,10.0,13.0,4.0,15.0,9.0,0.10526315789473684,0.18181818181818182,0.1,0.3076923076923077,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9904761904761904,1,0.3538607628325742,0.5,0.0,0.686868686868687,2.0,1.0,6.0,2.0,1.0,1.0,0.10526315789473684,0.09090909090909091,0.0,0.15384615384615385,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
0.98796992481203,3,0.6616403186382259,0.0,0.0,0.3434343434343435,721.0,5.5,5.5,97.0,18.0,18.0,0.10526315789473684,0.6363636363636364,0.6000000000000001,0.38461538461538464,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0,0,0,1,0,0,0,0
0.9899749373433584,1,0.6666871823729051,0.0,0.0,0.4040404040404041,1032.0,6.5,6.5,6.5,6.5,51.0,0.0,0.4545454545454546,0.8,0.6923076923076923,0.3076923076923077,6.5,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,1,0,0,0
0.9899749373433584,2,0.23146992104383912,0.0,0.0,0.12121212121212122,1.0,0.0,5.0,0.0,3.0,9.0,0.10526315789473684,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0
0.9844611528822055,1,0.4927814022192132,0.0,0.0,0.09090909090909091,577.0,0.0,64.0,0.0,0.0,51.0,0.21052631578947367,0.9090909090909092,0.1,0.6153846153846154,0.6153846153846154,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,0,1,0,0
0.9944862155388471,1,0.26166317899660607,0.5,0.0,0.8787878787878789,64.0,4.0,68.0,7.0,5.0,17.0,0.42105263157894735,0.2727272727272727,0.1,0.3076923076923077,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9864661654135338,1,0.23127648724216152,0.5,0.0,0.05050505050505051,4.0,1.0,5.0,2.0,0.0,4.0,0.10526315789473684,0.09090909090909091,0.0,0.15384615384615385,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9884711779448621,2,0.2071412242601157,0.5,0.0,0.8787878787878789,25.0,5.0,19.0,7.0,0.0,23.0,0.3157894736842105,0.2727272727272727,0.0,0.23076923076923078,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9834586466165413,3,0.3395642463994935,0.0,0.0,0.5656565656565657,112.0,17.0,44.0,34.0,22.0,89.0,0.10526315789473684,0.18181818181818182,0.5,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9954887218045112,1,0.7153621608314136,0.0,0.0,0.18181818181818182,163.0,23.0,424.0,27.0,65.0,76.0,0.10526315789473684,0.2727272727272727,1.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
0.981954887218045,1,0.2588495964267501,0.5,0.5,0.9595959595959597,17.0,8.0,14.0,10.0,4.0,3.0,0.21052631578947367,0.09090909090909091,0.0,0.3076923076923077,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9869674185463658,3,0.3177413965920481,0.5,0.5,0.48484848484848486,130.0,0.0,16.0,0.0,0.0,5.0,0.5263157894736842,0.2727272727272727,0.1,0.3076923076923077,0.5384615384615385,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9804511278195488,1,0.44303374540594714,0.0,0.5,0.030303030303030304,292.0,6.0,37.0,0.0,3.0,34.0,0.42105263157894735,0.5454545454545454,0.1,0.46153846153846156,0.5384615384615385,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0
0.9884711779448621,1,0.6998171171329592,0.0,0.0,0.7070707070707072,350.0,60.0,5.5,110.0,5.5,5.5,0.10526315789473684,0.4545454545454546,0.6000000000000001,0.5384615384615385,0.15384615384615385,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9854636591478696,1,0.47635711396767894,0.0,0.5,0.797979797979798,135.0,9.0,39.0,4.0,0.0,7.0,0.10526315789473684,0.18181818181818182,0.2,0.38461538461538464,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.98796992481203,3,0.3727469358327325,0.5,0.0,0.696969696969697,15.0,2.0,10.0,0.0,1.0,4.0,0.10526315789473684,0.09090909090909091,0.0,0.23076923076923078,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9869674185463658,4,0.2077303181106793,0.5,0.0,0.8484848484848485,27.0,2.0,14.0,0.0,0.0,0.0,0.3157894736842105,0.2727272727272727,0.1,0.23076923076923078,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9934837092731829,1,0.26461744069495485,0.5,0.0,0.30303030303030304,5.0,3.0,11.0,12.0,5.0,9.0,0.10526315789473684,0.18181818181818182,0.0,0.23076923076923078,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.981954887218045,1,0.42129882005380975,0.0,0.5,0.7272727272727273,505.0,0.0,26.0,0.0,0.0,75.0,0.5263157894736842,0.6363636363636364,0.4,0.46153846153846156,0.46153846153846156,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
0.98796992481203,1,0.4555629802873371,0.5,0.5,0.37373737373737376,51.0,2.0,7.0,0.0,1.0,2.0,0.21052631578947367,0.18181818181818182,0.0,0.23076923076923078,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
0.9774436090225563,2,0.6901805968312026,0.0,0.0,0.4444444444444445,207.0,26.0,447.0,75.0,0.0,4.0,0.10526315789473684,0.4545454545454546,0.7000000000000001,0.9230769230769231,0.15384615384615385,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9934837092731829,4,0.44094114336961676,0.0,0.0,0.32323232323232326,135.0,46.0,92.0,65.0,61.0,11.0,0.21052631578947367,0.4545454545454546,0.2,0.5384615384615385,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.981954887218045,2,0.4204811226194453,0.0,0.5,0.0,53.0,1.0,5.0,2.0,1.0,10.0,0.21052631578947367,0.18181818181818182,0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.981453634085213,4,0.303814162871261,0.0,0.5,0.43434343434343436,41.0,1.0,6.0,2.0,0.0,5.0,0.21052631578947367,0.18181818181818182,0.0,0.23076923076923078,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
